name,submissions,x,y,z
"Crescent Aetherscab",1,-475.77,106.34,-18.32
"Crescent Aetherscab",1,-475.76,107.21,-23.89
"Crescent Aetherscab",1,-475.73,107.58,-26.18
"Crescent Aetherscab",1,-475.59,106.50,-19.40
"Crescent Aetherscab",1,-475.52,106.84,-21.61
"Crescent Aetherscab",1,-475.52,106.61,-20.14
"Crescent Aetherscab",1,-475.45,107.58,-26.49
"Crescent Aetherscab",1,-475.41,107.44,-25.60
"Crescent Aetherscab",1,-475.34,106.41,-18.92
"Crescent Aetherscab",1,-475.29,106.72,-20.99
"Crescent Aetherscab",1,-475.13,107.63,-26.92
"Crescent Aetherscab",1,-475.09,106.94,-22.50
"Crescent Aetherscab",1,-475.02,107.18,-24.09
"Crescent Aetherscab",1,-474.85,107.17,-24.02
"Crescent Aetherscab",1,-474.82,106.59,-20.33
"Crescent Aetherscab",1,-474.79,107.46,-25.97
"Crescent Aetherscab",1,-474.75,107.12,-23.80
"Crescent Aetherscab",1,-474.67,106.91,-22.48
"Crescent Aetherscab",1,-474.66,107.17,-24.20
"Crescent Aetherscab",1,-474.44,106.45,-19.63
"Crescent Aetherscab",1,-474.17,107.04,-23.57
"Crescent Aetherscab",1,-474.15,106.87,-22.48
"Crescent Aetherscab",1,-473.92,106.68,-21.33
"Crescent Aetherscab",1,-473.83,106.81,-22.26
"Crescent Aetherscab",1,-473.81,106.62,-21.01
"Crescent Aetherscab",1,-473.66,106.54,-20.56
"Crescent Aetherscab",1,-470.29,95.25,64.57
"Crescent Aetherscab",1,-457.09,100.00,-16.29
"Crescent Aetherscab",1,-453.80,99.96,-19.86
"Crescent Aetherscab",1,-453.32,93.05,11.49
"Crescent Aetherscab",1,-451.42,97.91,-17.93
"Crescent Aetherscab",1,-451.32,93.34,9.75
"Crescent Aetherscab",1,-451.08,93.28,10.74
"Crescent Aetherscab",1,-450.93,93.42,8.80
"Crescent Aetherscab",1,-450.62,93.45,9.01
"Crescent Aetherscab",1,-450.56,93.15,13.12
"Crescent Aetherscab",1,-450.50,93.37,10.21
"Crescent Aetherscab",1,-450.47,93.22,12.27
"Crescent Aetherscab",1,-450.45,93.31,11.08
"Crescent Aetherscab",1,-450.42,93.21,12.45
"Crescent Aetherscab",1,-449.82,93.34,11.29
"Crescent Aetherscab",1,-449.75,105.54,-49.47
"Crescent Aetherscab",1,-449.68,93.18,13.61
"Crescent Aetherscab",1,-449.66,93.44,10.98
"Crescent Aetherscab",1,-449.58,93.14,14.32
"Crescent Aetherscab",1,-449.53,93.79,5.99
"Crescent Aetherscab",1,-449.45,93.32,11.97
"Crescent Aetherscab",1,-449.20,93.86,5.98
"Crescent Aetherscab",1,-449.07,93.28,11.62
"Crescent Aetherscab",1,-448.99,93.67,8.80
"Crescent Aetherscab",1,-448.90,93.41,12.79
"Crescent Aetherscab",1,-448.86,93.95,5.80
"Crescent Aetherscab",1,-448.84,93.20,14.93
"Crescent Aetherscab",1,-448.83,93.80,7.78
"Crescent Aetherscab",1,-448.83,93.98,5.64
"Crescent Aetherscab",1,-448.77,93.76,7.21
"Crescent Aetherscab",1,-448.69,93.27,14.43
"Crescent Aetherscab",1,-448.58,93.47,12.39
"Crescent Aetherscab",1,-448.56,93.53,10.29
"Crescent Aetherscab",1,-448.55,93.90,7.32
"Crescent Aetherscab",1,-448.54,93.26,14.99
"Crescent Aetherscab",1,-448.52,93.70,8.47
"Crescent Aetherscab",1,-448.52,93.52,9.58
"Crescent Aetherscab",1,-448.48,93.31,11.57
"Crescent Aetherscab",1,-448.36,93.75,9.58
"Crescent Aetherscab",1,-448.36,93.82,9.08
"Crescent Aetherscab",1,-448.34,94.14,5.01
"Crescent Aetherscab",1,-447.95,93.48,7.99
"Crescent Aetherscab",1,-447.90,94.16,5.49
"Crescent Aetherscab",1,-447.85,93.41,14.39
"Crescent Aetherscab",1,-447.80,93.64,11.54
"Crescent Aetherscab",1,-447.53,93.54,9.06
"Crescent Aetherscab",1,-447.43,93.84,8.60
"Crescent Aetherscab",1,-447.35,93.30,14.92
"Crescent Aetherscab",1,-447.34,94.25,3.57
"Crescent Aetherscab",1,-447.28,94.08,5.45
"Crescent Aetherscab",1,-447.22,93.20,13.60
"Crescent Aetherscab",1,-447.19,94.35,2.13
"Crescent Aetherscab",1,-447.09,93.75,9.12
"Crescent Aetherscab",1,-447.02,93.53,9.34
"Crescent Aetherscab",1,-446.91,94.25,2.83
"Crescent Aetherscab",1,-446.91,94.35,1.75
"Crescent Aetherscab",1,-446.86,93.38,11.49
"Crescent Aetherscab",1,-446.75,93.57,10.44
"Crescent Aetherscab",1,-446.74,93.58,9.49
"Crescent Aetherscab",1,-446.73,105.99,-61.83
"Crescent Aetherscab",1,-446.71,93.15,13.10
"Crescent Aetherscab",1,-446.70,93.46,12.03
"Crescent Aetherscab",1,-446.69,93.77,8.26
"Crescent Aetherscab",1,-446.67,93.18,10.79
"Crescent Aetherscab",1,-446.67,94.62,-0.97
"Crescent Aetherscab",1,-446.65,106.09,-62.58
"Crescent Aetherscab",1,-446.64,93.12,16.06
"Crescent Aetherscab",1,-446.62,105.70,-59.76
"Crescent Aetherscab",1,-446.62,93.81,7.72
"Crescent Aetherscab",1,-446.54,93.57,10.46
"Crescent Aetherscab",1,-446.53,93.20,11.74
"Crescent Aetherscab",1,-446.51,93.08,12.78
"Crescent Aetherscab",1,-446.43,93.14,15.47
"Crescent Aetherscab",1,-446.42,93.82,7.23
"Crescent Aetherscab",1,-446.41,93.34,9.63
"Crescent Aetherscab",1,-446.34,93.20,13.00
"Crescent Aetherscab",1,-446.29,93.27,9.76
"Crescent Aetherscab",1,-446.28,93.63,8.48
"Crescent Aetherscab",1,-446.25,94.69,0.36
"Crescent Aetherscab",1,-446.23,105.87,-61.14
"Crescent Aetherscab",1,-446.22,93.37,12.32
"Crescent Aetherscab",1,-446.22,93.24,13.97
"Crescent Aetherscab",1,-446.20,94.10,3.52
"Crescent Aetherscab",1,-446.20,93.87,6.37
"Crescent Aetherscab",1,-446.17,93.52,10.48
"Crescent Aetherscab",1,-446.08,105.37,-57.55
"Crescent Aetherscab",1,-446.01,94.52,1.12
"Crescent Aetherscab",1,-445.99,93.95,5.00
"Crescent Aetherscab",1,-445.98,93.76,7.27
"Crescent Aetherscab",1,-445.95,93.06,15.61
"Crescent Aetherscab",1,-445.91,93.44,11.04
"Crescent Aetherscab",1,-445.88,93.51,10.16
"Crescent Aetherscab",1,-445.87,93.50,10.25
"Crescent Aetherscab",1,-445.81,105.34,-57.40
"Crescent Aetherscab",1,-445.80,93.78,6.75
"Crescent Aetherscab",1,-445.73,93.61,8.67
"Crescent Aetherscab",1,-445.70,93.46,10.45
"Crescent Aetherscab",1,-445.69,93.95,4.57
"Crescent Aetherscab",1,-445.68,94.14,2.71
"Crescent Aetherscab",7,-445.65,91.98,10.30
"Crescent Aetherscab",1,-445.63,93.36,11.60
"Crescent Aetherscab",1,-445.60,93.53,9.33
"Crescent Aetherscab",1,-445.53,93.43,10.54
"Crescent Aetherscab",1,-445.45,93.04,15.15
"Crescent Aetherscab",1,-445.45,106.19,-63.44
"Crescent Aetherscab",1,-445.40,105.25,-56.94
"Crescent Aetherscab",1,-445.37,105.79,-60.96
"Crescent Aetherscab",1,-445.36,94.58,-1.28
"Crescent Aetherscab",1,-445.31,93.38,10.76
"Crescent Aetherscab",1,-445.28,106.27,-63.81
"Crescent Aetherscab",1,-445.27,93.99,3.39
"Crescent Aetherscab",1,-445.20,93.19,12.93
"Crescent Aetherscab",1,-445.20,105.95,-62.20
"Crescent Aetherscab",1,-445.18,94.18,2.60
"Crescent Aetherscab",1,-445.17,93.15,13.39
"Crescent Aetherscab",1,-445.11,93.05,11.25
"Crescent Aetherscab",1,-445.07,93.44,8.74
"Crescent Aetherscab",1,-445.07,93.40,10.65
"Crescent Aetherscab",1,-444.98,93.82,5.07
"Crescent Aetherscab",1,-444.94,106.13,-64.53
"Crescent Aetherscab",1,-444.92,93.69,6.44
"Crescent Aetherscab",1,-444.92,94.59,-1.22
"Crescent Aetherscab",1,-444.92,92.99,14.84
"Crescent Aetherscab",1,-444.79,94.22,2.43
"Crescent Aetherscab",1,-444.77,106.31,-63.99
"Crescent Aetherscab",1,-444.76,92.87,16.07
"Crescent Aetherscab",1,-444.71,94.35,1.89
"Crescent Aetherscab",1,-444.70,93.38,9.17
"Crescent Aetherscab",1,-444.68,93.90,5.25
"Crescent Aetherscab",1,-444.65,105.77,-61.10
"Crescent Aetherscab",1,-444.65,93.67,6.29
"Crescent Aetherscab",1,-444.63,94.72,-0.44
"Crescent Aetherscab",1,-444.59,94.49,-1.89
"Crescent Aetherscab",1,-444.56,93.40,9.40
"Crescent Aetherscab",1,-444.54,106.24,-64.16
"Crescent Aetherscab",1,-444.52,105.23,-57.11
"Crescent Aetherscab",1,-444.51,106.00,-62.73
"Crescent Aetherscab",1,-444.51,93.36,9.80
"Crescent Aetherscab",1,-444.50,106.28,-63.90
"Crescent Aetherscab",1,-444.37,93.42,8.82
"Crescent Aetherscab",1,-444.34,94.21,2.50
"Crescent Aetherscab",1,-444.26,93.20,11.31
"Crescent Aetherscab",1,-444.11,105.78,-65.68
"Crescent Aetherscab",1,-444.10,105.74,-61.15
"Crescent Aetherscab",1,-444.09,93.60,6.30
"Crescent Aetherscab",1,-444.05,93.52,7.12
"Crescent Aetherscab",1,-444.04,93.09,12.33
"Crescent Aetherscab",1,-444.02,105.17,-57.00
"Crescent Aetherscab",2,-443.99,94.77,-0.14
"Crescent Aetherscab",1,-443.98,93.00,13.30
"Crescent Aetherscab",1,-443.96,94.61,-1.16
"Crescent Aetherscab",1,-443.88,105.80,-65.57
"Crescent Aetherscab",1,-443.87,105.74,-61.25
"Crescent Aetherscab",1,-443.86,93.70,4.68
"Crescent Aetherscab",1,-443.86,105.58,-60.06
"Crescent Aetherscab",1,-443.83,105.82,-62.44
"Crescent Aetherscab",1,-443.77,93.50,7.02
"Crescent Aetherscab",1,-443.76,94.27,2.25
"Crescent Aetherscab",1,-443.76,105.78,-61.56
"Crescent Aetherscab",1,-443.64,105.60,-60.46
"Crescent Aetherscab",1,-443.64,94.69,-3.51
"Crescent Aetherscab",1,-443.64,106.01,-62.83
"Crescent Aetherscab",1,-443.59,94.75,0.21
"Crescent Aetherscab",1,-443.56,93.42,7.67
"Crescent Aetherscab",1,-443.49,105.93,-65.10
"Crescent Aetherscab",1,-443.47,94.82,-3.45
"Crescent Aetherscab",1,-443.43,94.47,-2.06
"Crescent Aetherscab",1,-443.37,93.53,6.00
"Crescent Aetherscab",1,-443.31,94.61,0.58
"Crescent Aetherscab",1,-443.31,93.57,5.39
"Crescent Aetherscab",1,-443.30,93.29,8.71
"Crescent Aetherscab",1,-443.30,105.24,-57.80
"Crescent Aetherscab",1,-443.29,92.73,15.52
"Crescent Aetherscab",1,-443.29,106.22,-63.75
"Crescent Aetherscab",1,-443.29,105.85,-65.37
"Crescent Aetherscab",1,-443.24,105.80,-65.28
"Crescent Aetherscab",1,-443.23,104.99,-55.98
"Crescent Aetherscab",1,-443.18,94.83,-3.64
"Crescent Aetherscab",1,-443.12,93.52,5.75
"Crescent Aetherscab",1,-443.10,93.17,9.88
"Crescent Aetherscab",1,-443.10,106.08,-64.57
"Crescent Aetherscab",1,-443.09,105.78,-61.85
"Crescent Aetherscab",1,-443.08,92.91,12.99
"Crescent Aetherscab",1,-443.06,104.84,-54.99
"Crescent Aetherscab",1,-443.02,93.07,10.96
"Crescent Aetherscab",1,-442.96,93.11,10.35
"Crescent Aetherscab",1,-442.90,104.98,-56.06
"Crescent Aetherscab",1,-442.86,105.60,-60.64
"Crescent Aetherscab",1,-442.85,105.23,-57.95
"Crescent Aetherscab",1,-442.85,92.83,13.60
"Crescent Aetherscab",1,-442.82,94.27,2.28
"Crescent Aetherscab",1,-442.77,94.63,-1.11
"Crescent Aetherscab",1,-442.73,93.36,7.06
"Crescent Aetherscab",1,-442.71,94.02,3.39
"Crescent Aetherscab",1,-442.69,92.98,11.58
"Crescent Aetherscab",1,-442.66,93.52,5.53
"Crescent Aetherscab",1,-442.65,106.00,-62.88
"Crescent Aetherscab",1,-442.65,93.60,5.18
"Crescent Aetherscab",1,-442.57,105.60,-60.79
"Crescent Aetherscab",1,-442.51,105.60,-60.83
"Crescent Aetherscab",1,-442.49,105.96,-62.71
"Crescent Aetherscab",1,-442.47,104.40,-49.69
"Crescent Aetherscab",1,-442.46,105.45,-59.73
"Crescent Aetherscab",1,-442.45,94.78,0.12
"Crescent Aetherscab",1,-442.43,105.75,-61.87
"Crescent Aetherscab",1,-442.42,93.03,10.49
"Crescent Aetherscab",1,-442.41,94.09,3.11
"Crescent Aetherscab",1,-442.32,94.53,-2.53
"Crescent Aetherscab",1,-442.31,105.66,-65.94
"Crescent Aetherscab",1,-442.30,105.86,-62.32
"Crescent Aetherscab",1,-442.28,92.64,14.97
"Crescent Aetherscab",1,-442.18,92.84,12.45
"Crescent Aetherscab",1,-442.16,92.78,13.11
"Crescent Aetherscab",1,-442.14,94.53,1.19
"Crescent Aetherscab",1,-442.14,94.95,-4.03
"Crescent Aetherscab",1,-442.10,104.80,-55.09
"Crescent Aetherscab",1,-442.06,94.79,0.07
"Crescent Aetherscab",1,-442.06,105.28,-58.67
"Crescent Aetherscab",1,-442.04,93.15,3.24
"Crescent Aetherscab",1,-442.02,105.70,-61.68
"Crescent Aetherscab",1,-442.00,94.21,2.58
"Crescent Aetherscab",1,-441.97,105.11,-57.48
"Crescent Aetherscab",1,-441.96,94.16,2.80
"Crescent Aetherscab",1,-441.94,94.43,0.30
"Crescent Aetherscab",1,-441.94,105.96,-62.74
"Crescent Aetherscab",1,-441.93,94.22,2.52
"Crescent Aetherscab",1,-441.92,92.72,13.47
"Crescent Aetherscab",1,-441.92,94.74,-0.46
"Crescent Aetherscab",1,-441.87,93.89,4.27
"Crescent Aetherscab",1,-441.87,92.48,12.61
"Crescent Aetherscab",1,-441.86,94.69,-0.76
"Crescent Aetherscab",1,-441.82,94.31,2.15
"Crescent Aetherscab",1,-441.77,94.67,0.61
"Crescent Aetherscab",1,-441.76,94.53,-2.39
"Crescent Aetherscab",1,-441.76,105.00,-56.74
"Crescent Aetherscab",1,-441.72,94.61,-2.93
"Crescent Aetherscab",1,-441.71,106.02,-63.01
"Crescent Aetherscab",1,-441.70,105.35,-59.30
"Crescent Aetherscab",1,-441.69,94.55,-1.70
"Crescent Aetherscab",1,-441.69,92.58,14.75
"Crescent Aetherscab",1,-441.62,94.19,2.68
"Crescent Aetherscab",1,-441.62,94.50,1.34
"Crescent Aetherscab",1,-441.61,92.75,12.61
"Crescent Aetherscab",1,-441.61,94.61,-1.72
"Crescent Aetherscab",1,-441.60,94.73,-0.52
"Crescent Aetherscab",1,-441.60,93.06,8.89
"Crescent Aetherscab",1,-441.60,105.44,-60.04
"Crescent Aetherscab",1,-441.59,92.93,10.44
"Crescent Aetherscab",2,-441.59,94.37,1.92
"Crescent Aetherscab",7,-441.59,93.05,1.93
"Crescent Aetherscab",1,-441.59,105.66,-61.57
"Crescent Aetherscab",1,-441.58,92.63,13.99
"Crescent Aetherscab",1,-441.56,105.98,-62.85
"Crescent Aetherscab",1,-441.56,106.16,-63.59
"Crescent Aetherscab",1,-441.56,105.60,-61.26
"Crescent Aetherscab",1,-441.56,94.40,1.78
"Crescent Aetherscab",1,-441.55,105.54,-60.40
"Crescent Aetherscab",1,-441.55,105.59,-61.17
"Crescent Aetherscab",1,-441.55,94.77,-0.24
"Crescent Aetherscab",1,-441.53,94.23,2.53
"Crescent Aetherscab",1,-441.53,105.51,-60.55
"Crescent Aetherscab",1,-441.47,92.90,10.60
"Crescent Aetherscab",1,-441.46,105.44,-60.12
"Crescent Aetherscab",1,-441.46,94.46,1.51
"Crescent Aetherscab",1,-441.46,104.99,-56.76
"Crescent Aetherscab",1,-441.46,105.98,-62.89
"Crescent Aetherscab",1,-441.41,94.34,2.03
"Crescent Aetherscab",1,-441.35,94.64,0.75
"Crescent Aetherscab",1,-441.31,105.96,-62.79
"Crescent Aetherscab",1,-441.27,104.76,-60.86
"Crescent Aetherscab",1,-441.27,105.80,-62.15
"Crescent Aetherscab",1,-441.24,105.68,-61.03
"Crescent Aetherscab",1,-441.24,105.46,-60.38
"Crescent Aetherscab",1,-441.22,104.87,-55.98
"Crescent Aetherscab",1,-441.21,104.97,-56.74
"Crescent Aetherscab",1,-441.17,94.47,1.00
"Crescent Aetherscab",1,-441.15,105.44,-60.21
"Crescent Aetherscab",1,-441.14,94.16,2.85
"Crescent Aetherscab",1,-441.13,93.89,3.98
"Crescent Aetherscab",1,-441.09,93.02,8.59
"Crescent Aetherscab",1,-441.04,94.25,2.45
"Crescent Aetherscab",7,-441.03,104.46,-60.62
"Crescent Aetherscab",1,-441.00,105.37,-59.78
"Crescent Aetherscab",1,-440.99,92.95,9.19
"Crescent Aetherscab",1,-440.98,104.48,-59.91
"Crescent Aetherscab",1,-440.97,105.46,-60.49
"Crescent Aetherscab",1,-440.93,105.37,-59.81
"Crescent Aetherscab",1,-440.93,93.73,4.71
"Crescent Aetherscab",1,-440.91,105.34,-59.58
"Crescent Aetherscab",1,-440.90,105.52,-66.30
"Crescent Aetherscab",1,-440.88,105.28,-59.20
"Crescent Aetherscab",1,-440.87,92.86,10.10
"Crescent Aetherscab",1,-440.84,105.43,-60.33
"Crescent Aetherscab",1,-440.82,105.38,-59.95
"Crescent Aetherscab",1,-440.81,104.79,-55.58
"Crescent Aetherscab",1,-440.72,94.17,2.80
"Crescent Aetherscab",1,-440.71,105.62,-61.42
"Crescent Aetherscab",1,-440.69,105.67,-61.63
"Crescent Aetherscab",1,-440.68,93.58,5.36
"Crescent Aetherscab",1,-440.67,93.50,5.78
"Crescent Aetherscab",1,-440.65,105.61,-61.40
"Crescent Aetherscab",1,-440.58,94.60,-2.48
"Crescent Aetherscab",1,-440.56,92.79,10.47
"Crescent Aetherscab",1,-440.53,92.64,12.20
"Crescent Aetherscab",1,-440.52,105.44,-60.54
"Crescent Aetherscab",1,-440.49,105.22,-58.94
"Crescent Aetherscab",1,-440.48,93.87,3.54
"Crescent Aetherscab",1,-440.47,94.55,-1.75
"Crescent Aetherscab",1,-440.46,105.21,-58.88
"Crescent Aetherscab",1,-440.45,93.16,7.17
"Crescent Aetherscab",1,-440.42,105.48,-60.82
"Crescent Aetherscab",1,-440.41,105.58,-61.31
"Crescent Aetherscab",1,-440.35,94.67,-3.31
"Crescent Aetherscab",3,-440.35,105.43,-60.55
"Crescent Aetherscab",1,-440.30,105.46,-60.76
"Crescent Aetherscab",1,-440.29,93.52,5.63
"Crescent Aetherscab",1,-440.28,94.49,1.41
"Crescent Aetherscab",1,-440.28,93.34,6.39
"Crescent Aetherscab",1,-440.26,105.48,-59.74
"Crescent Aetherscab",1,-440.24,105.56,-66.09
"Crescent Aetherscab",2,-440.15,105.61,-61.43
"Crescent Aetherscab",1,-440.04,92.65,11.41
"Crescent Aetherscab",1,-440.03,92.91,8.27
"Crescent Aetherscab",1,-440.01,104.95,-57.13
"Crescent Aetherscab",1,-440.00,94.58,-3.59
"Crescent Aetherscab",1,-439.99,93.78,4.52
"Crescent Aetherscab",1,-439.94,105.14,-58.58
"Crescent Aetherscab",1,-439.94,93.05,7.66
"Crescent Aetherscab",1,-439.93,104.85,-56.42
"Crescent Aetherscab",1,-439.92,105.83,-65.16
"Crescent Aetherscab",1,-439.91,104.82,-56.23
"Crescent Aetherscab",1,-439.88,104.90,-56.84
"Crescent Aetherscab",1,-439.88,105.33,-59.90
"Crescent Aetherscab",1,-439.84,94.54,-1.92
"Crescent Aetherscab",1,-439.80,93.83,4.29
"Crescent Aetherscab",1,-439.79,105.83,-62.12
"Crescent Aetherscab",1,-439.78,92.80,9.14
"Crescent Aetherscab",1,-439.77,94.79,0.16
"Crescent Aetherscab",1,-439.72,105.44,-66.47
"Crescent Aetherscab",1,-439.71,105.34,-60.13
"Crescent Aetherscab",1,-439.71,105.16,-58.34
"Crescent Aetherscab",1,-439.71,99.24,-26.66
"Crescent Aetherscab",1,-439.71,105.92,-64.76
"Crescent Aetherscab",1,-439.70,105.39,-60.54
"Crescent Aetherscab",1,-439.69,105.86,-65.01
"Crescent Aetherscab",1,-439.65,105.32,-60.00
"Crescent Aetherscab",1,-439.58,105.67,-61.74
"Crescent Aetherscab",1,-439.56,94.72,-2.98
"Crescent Aetherscab",1,-439.54,94.11,3.09
"Crescent Aetherscab",1,-439.54,105.89,-64.90
"Crescent Aetherscab",1,-439.52,106.03,-63.20
"Crescent Aetherscab",1,-439.45,105.86,-62.51
"Crescent Aetherscab",2,-439.42,105.12,-58.66
"Crescent Aetherscab",1,-439.31,93.29,6.63
"Crescent Aetherscab",1,-439.29,105.69,-65.59
"Crescent Aetherscab",1,-439.27,105.06,-58.27
"Crescent Aetherscab",1,-439.24,105.15,-58.97
"Crescent Aetherscab",1,-439.23,105.45,-60.87
"Crescent Aetherscab",1,-439.20,92.91,9.75
"Crescent Aetherscab",1,-439.17,105.77,-62.12
"Crescent Aetherscab",1,-439.14,105.89,-62.67
"Crescent Aetherscab",1,-439.10,93.45,5.95
"Crescent Aetherscab",1,-439.07,105.51,-61.11
"Crescent Aetherscab",1,-439.06,94.65,0.80
"Crescent Aetherscab",1,-438.93,94.70,-0.84
"Crescent Aetherscab",1,-438.92,105.38,-60.60
"Crescent Aetherscab",1,-438.91,106.21,-63.96
"Crescent Aetherscab",1,-438.83,104.85,-56.93
"Crescent Aetherscab",1,-438.74,94.50,0.62
"Crescent Aetherscab",1,-438.62,105.66,-62.28
"Crescent Aetherscab",1,-438.58,93.74,4.74
"Crescent Aetherscab",1,-438.57,105.92,-64.74
"Crescent Aetherscab",1,-438.50,105.29,-59.88
"Crescent Aetherscab",1,-438.48,104.64,-55.51
"Crescent Aetherscab",1,-438.46,106.17,-63.85
"Crescent Aetherscab",1,-438.45,94.60,-1.52
"Crescent Aetherscab",1,-438.42,104.65,-55.61
"Crescent Aetherscab",1,-438.40,94.20,2.73
"Crescent Aetherscab",1,-438.37,93.29,6.69
"Crescent Aetherscab",1,-438.35,94.36,2.06
"Crescent Aetherscab",1,-438.34,94.28,2.40
"Crescent Aetherscab",1,-438.25,93.73,4.79
"Crescent Aetherscab",1,-438.25,105.69,-61.90
"Crescent Aetherscab",1,-438.23,93.45,5.98
"Crescent Aetherscab",1,-438.23,93.35,6.43
"Crescent Aetherscab",1,-438.13,105.58,-65.84
"Crescent Aetherscab",1,-438.13,94.71,-2.55
"Crescent Aetherscab",1,-438.12,93.84,4.33
"Crescent Aetherscab",1,-438.11,105.84,-63.52
"Crescent Aetherscab",1,-438.10,93.27,6.78
"Crescent Aetherscab",1,-438.06,105.00,-58.34
"Crescent Aetherscab",1,-437.99,94.69,-2.39
"Crescent Aetherscab",1,-437.99,104.91,-57.74
"Crescent Aetherscab",1,-437.98,105.74,-62.61
"Crescent Aetherscab",1,-437.97,105.20,-59.87
"Crescent Aetherscab",1,-437.91,93.21,7.04
"Crescent Aetherscab",1,-437.89,104.78,-56.38
"Crescent Aetherscab",1,-437.81,106.17,-63.89
"Crescent Aetherscab",1,-437.78,94.68,0.71
"Crescent Aetherscab",1,-437.76,105.70,-61.95
"Crescent Aetherscab",1,-437.76,106.04,-63.36
"Crescent Aetherscab",1,-437.73,105.92,-64.66
"Crescent Aetherscab",1,-437.73,104.94,-58.01
"Crescent Aetherscab",1,-437.68,99.01,-25.03
"Crescent Aetherscab",1,-437.62,94.13,3.08
"Crescent Aetherscab",1,-437.58,105.26,-60.20
"Crescent Aetherscab",1,-437.54,94.79,-0.37
"Crescent Aetherscab",1,-437.53,97.11,-14.93
"Crescent Aetherscab",1,-437.52,94.74,-0.66
"Crescent Aetherscab",1,-437.48,105.78,-62.31
"Crescent Aetherscab",1,-437.44,93.82,4.43
"Crescent Aetherscab",1,-437.37,94.68,-1.06
"Crescent Aetherscab",1,-437.32,105.07,-59.20
"Crescent Aetherscab",1,-437.30,93.83,4.38
"Crescent Aetherscab",1,-437.24,106.10,-64.20
"Crescent Aetherscab",1,-437.24,94.61,-1.53
"Crescent Aetherscab",1,-437.23,105.86,-64.82
"Crescent Aetherscab",1,-437.20,94.79,0.23
"Crescent Aetherscab",1,-437.14,94.65,-1.90
"Crescent Aetherscab",1,-437.14,93.61,5.33
"Crescent Aetherscab",1,-437.13,97.22,-15.42
"Crescent Aetherscab",1,-437.07,94.79,-0.35
"Crescent Aetherscab",1,-437.04,106.13,-63.76
"Crescent Aetherscab",1,-437.01,93.95,3.87
"Crescent Aetherscab",1,-437.00,94.64,-1.35
"Crescent Aetherscab",1,-436.96,94.80,-0.30
"Crescent Aetherscab",2,-436.89,99.73,-28.93
"Crescent Aetherscab",1,-436.83,99.70,-28.78
"Crescent Aetherscab",1,-436.71,105.81,-62.48
"Crescent Aetherscab",1,-436.65,99.15,-25.60
"Crescent Aetherscab",1,-436.62,100.24,-31.36
"Crescent Aetherscab",1,-436.52,99.73,-28.79
"Crescent Aetherscab",1,-436.52,105.76,-62.29
"Crescent Aetherscab",1,-436.38,105.17,-59.92
"Crescent Aetherscab",1,-436.37,99.93,-29.76
"Crescent Aetherscab",1,-436.36,94.65,0.88
"Crescent Aetherscab",1,-436.33,99.49,-27.53
"Crescent Aetherscab",1,-436.32,100.08,-30.47
"Crescent Aetherscab",1,-436.31,93.88,4.19
"Crescent Aetherscab",1,-436.31,100.03,-30.20
"Crescent Aetherscab",2,-436.29,99.36,-26.89
"Crescent Aetherscab",1,-436.28,104.88,-58.28
"Crescent Aetherscab",1,-436.26,94.79,0.27
"Crescent Aetherscab",1,-436.19,105.14,-59.77
"Crescent Aetherscab",1,-436.11,94.54,1.35
"Crescent Aetherscab",1,-436.08,104.89,-58.42
"Crescent Aetherscab",1,-436.02,99.36,-26.79
"Crescent Aetherscab",1,-436.01,104.93,-58.79
"Crescent Aetherscab",1,-435.96,99.91,-29.49
"Crescent Aetherscab",1,-435.95,106.00,-63.32
"Crescent Aetherscab",1,-435.92,93.99,3.74
"Crescent Aetherscab",1,-435.92,99.67,-28.31
"Crescent Aetherscab",1,-435.85,94.02,3.61
"Crescent Aetherscab",1,-435.85,97.22,-15.09
"Crescent Aetherscab",1,-435.84,105.27,-60.34
"Crescent Aetherscab",1,-435.79,105.67,-61.98
"Crescent Aetherscab",1,-435.74,104.92,-58.80
"Crescent Aetherscab",1,-435.68,102.36,-37.94
"Crescent Aetherscab",1,-435.65,105.66,-61.97
"Crescent Aetherscab",1,-435.56,100.34,-31.53
"Crescent Aetherscab",1,-435.52,105.16,-59.90
"Crescent Aetherscab",1,-435.48,100.01,-29.85
"Crescent Aetherscab",1,-435.43,105.73,-62.25
"Crescent Aetherscab",1,-435.42,91.91,13.10
"Crescent Aetherscab",1,-435.41,97.83,-18.27
"Crescent Aetherscab",1,-435.37,91.91,12.93
"Crescent Aetherscab",1,-435.37,99.48,-27.15
